Customer_ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,Total_Quantity,Avg_Quantity_Per_Order,Avg_Order_Value,Order_Value_Std,Unique_Products,Tenure_Days,Purchase_Frequency_Rate,Monetary_per_Frequency,Quantity_per_Product
17084.0,32,1,2054.12,4,2,5,1363,10.565891472868216,15.923410852713177,9.791699968605748,129,0,1.0,2054.12,10.565891472868216
17085.0,12,23,6213.76,5,5,5,2805,3.4715346534653464,7.690297029702971,5.781201185596563,372,356,0.06460674157303371,270.16347826086957,7.540322580645161
17087.0,373,1,221.53,1,2,2,113,9.416666666666666,18.460833333333333,6.794733867734139,12,0,1.0,221.53,9.416666666666666
17089.0,22,1,38.45,4,2,1,11,5.5,19.225,6.187184335382291,2,0,1.0,38.45,5.5
17090.0,10,4,427.17,5,4,3,243,12.789473684210526,22.48263157894737,11.20396053094384,13,133,0.03007518796992481,106.7925,18.692307692307693
17091.0,3,11,3728.14,5,5,5,1971,7.193430656934306,13.606350364963504,7.621698576792185,163,355,0.030985915492957747,338.9218181818182,12.0920245398773
17092.0,73,6,3439.68,2,5,5,2442,9.215094339622642,12.979924528301886,6.841513488436919,188,237,0.02531645569620253,573.28,12.98936170212766
17093.0,228,1,188.18,1,2,1,108,9.0,15.681666666666667,3.853833589211311,12,0,1.0,188.18,9.0
17094.0,59,1,55.2,3,2,1,48,16.0,18.400000000000002,10.328601066940285,3,0,1.0,55.2,16.0
17095.0,66,4,1018.89,3,4,4,925,15.163934426229508,16.70311475409836,6.320575538399332,52,293,0.013651877133105802,254.7225,17.78846153846154
17096.0,19,7,2533.25,4,5,5,1148,6.9156626506024095,15.260542168674698,8.821014526687343,128,171,0.04093567251461988,361.89285714285717,8.96875
17097.0,1,2,386.03,5,3,3,201,2.0303030303030303,3.899292929292929,4.081077101853874,84,65,0.03076923076923077,193.015,2.392857142857143
17098.0,17,2,279.52,4,3,2,76,5.846153846153846,21.50153846153846,7.820982297804037,9,159,0.012578616352201259,139.76,8.444444444444445
17099.0,169,1,582.17,2,2,3,317,7.925,14.55425,4.982324597759152,40,0,1.0,582.17,7.925
17101.0,30,3,488.42,4,4,3,278,10.692307692307692,18.785384615384615,4.666598959215785,25,155,0.01935483870967742,162.80666666666667,11.12
17103.0,358,1,424.3,1,2,3,471,14.71875,13.259375,3.504298685071458,32,0,1.0,424.3,14.71875
17104.0,59,1,372.03,3,2,2,137,7.611111111111111,20.668333333333333,8.049065893922467,18,0,1.0,372.03,7.611111111111111
17106.0,25,1,446.23,4,2,3,144,2.769230769230769,8.581346153846154,7.077243295389936,50,0,1.0,446.23,2.88
17107.0,33,4,1952.15,4,4,5,1537,7.25,9.208254716981132,6.93165198990972,169,279,0.014336917562724014,488.0375,9.094674556213018
17108.0,299,1,174.95,1,2,1,31,3.4444444444444446,19.438888888888886,11.853369188172243,9,0,1.0,174.95,3.4444444444444446
17109.0,42,2,410.42,3,3,3,200,8.695652173913043,17.844347826086956,7.324026976073004,22,91,0.02197802197802198,205.21,9.090909090909092
17110.0,156,2,347.4,2,3,2,92,2.358974358974359,8.907692307692306,10.07231444200505,32,89,0.02247191011235955,173.7,2.875
17111.0,61,1,227.97,3,2,2,299,15.736842105263158,11.99842105263158,6.379592692639288,19,0,1.0,227.97,15.736842105263158
17112.0,138,1,205.17,2,2,2,134,2.68,4.1034,3.000487450194636,44,0,1.0,205.17,3.0454545454545454
17113.0,210,6,2220.19,1,5,5,899,5.726114649681529,14.141337579617835,7.291985598493926,120,123,0.04878048780487805,370.0316666666667,7.491666666666666
17115.0,184,4,1436.79,1,4,4,451,6.263888888888889,19.955416666666665,9.771945318968042,68,185,0.021621621621621623,359.1975,6.632352941176471
17116.0,284,1,389.78,1,2,3,392,8.340425531914894,8.293191489361702,5.806801524143524,47,0,1.0,389.78,8.340425531914894
17121.0,38,1,255.04,3,2,2,100,9.090909090909092,23.185454545454544,9.357795000571839,11,0,1.0,255.04,9.090909090909092
17122.0,24,3,384.98,4,4,3,272,12.363636363636363,17.49909090909091,7.114881727150634,18,111,0.02702702702702703,128.32666666666668,15.11111111111111
17123.0,75,2,518.77,2,3,3,364,11.375,16.2115625,11.959262063051463,30,133,0.015037593984962405,259.385,12.133333333333333
17126.0,17,4,940.39,4,4,4,662,3.107981220657277,4.414976525821596,4.077434754103941,149,83,0.04819277108433735,235.0975,4.442953020134228
17127.0,64,5,688.08,3,4,3,223,7.193548387096774,22.196129032258067,8.895287020821515,25,306,0.016339869281045753,137.616,8.92
17129.0,156,1,31.85,2,2,1,5,2.5,15.925,1.5202795795510762,2,0,1.0,31.85,2.5
17132.0,88,2,1227.8,2,3,4,968,12.571428571428571,15.945454545454545,10.035495889650702,61,36,0.05555555555555555,613.9,15.868852459016393
17133.0,211,2,19.98,1,3,1,4,1.3333333333333333,6.66,7.312954259394763,3,53,0.03773584905660377,9.99,1.3333333333333333
17134.0,78,1,212.1,2,2,2,46,3.5384615384615383,16.315384615384616,1.7352214814667295,13,0,1.0,212.1,3.5384615384615383
17135.0,7,4,814.43,5,4,4,698,6.462962962962963,7.541018518518518,7.880747383767397,79,207,0.01932367149758454,203.6075,8.835443037974683
17136.0,298,1,231.68,1,2,2,256,18.285714285714285,16.548571428571428,2.1669292599396086,14,0,1.0,231.68,18.285714285714285
17137.0,52,6,1133.63,3,5,4,697,3.960227272727273,6.441079545454546,6.331908714659365,125,261,0.022988505747126436,188.93833333333336,5.576
17138.0,25,6,3857.37,4,5,5,1814,7.921397379912664,16.844410480349346,5.914136515629624,214,283,0.02120141342756184,642.895,8.476635514018692
17139.0,25,11,4862.99,4,5,5,3465,12.92910447761194,18.145485074626865,7.453421464275384,205,277,0.039711191335740074,442.09,16.902439024390244
17141.0,54,4,754.33,3,4,4,436,2.5057471264367814,4.335229885057472,2.9706723911461363,138,266,0.015037593984962405,188.5825,3.1594202898550723
17142.0,40,3,704.75,3,4,3,242,3.2266666666666666,9.396666666666667,5.912860087505404,67,279,0.010752688172043012,234.91666666666666,3.611940298507463
17143.0,53,2,878.21,3,3,4,312,2.6,7.318416666666667,7.008381656158243,81,98,0.02040816326530612,439.105,3.8518518518518516
17145.0,148,4,2842.75,2,4,5,1973,11.210227272727273,16.151988636363637,5.196297695187698,165,145,0.027586206896551724,710.6875,11.957575757575757
17146.0,71,10,4170.86,2,5,5,1790,7.047244094488189,16.420708661417322,7.320317460135039,151,240,0.041666666666666664,417.08599999999996,11.85430463576159
17147.0,88,5,986.3100000000001,2,4,4,379,7.73469387755102,20.128775510204083,11.554060006597439,40,245,0.02040816326530612,197.262,9.475
17149.0,87,1,143.10000000000002,2,2,1,18,3.0,23.850000000000005,0.0,6,0,1.0,143.10000000000002,3.0
17150.0,12,6,1375.65,5,5,4,403,4.333333333333333,14.791935483870969,6.646618011875845,64,357,0.01680672268907563,229.275,6.296875
17151.0,371,1,35.7,1,2,1,6,6.0,35.7,0.0,1,0,1.0,35.7,6.0
17155.0,163,5,520.76,2,4,3,649,12.48076923076923,10.014615384615384,9.656426177206404,31,208,0.02403846153846154,104.152,20.93548387096774
17156.0,127,1,591.87,2,2,3,391,10.025641025641026,15.176153846153847,4.274689656562103,39,0,1.0,591.87,10.025641025641026
17157.0,116,16,1471.22,2,5,4,936,9.36,14.712200000000001,5.917460481106278,68,255,0.06274509803921569,91.95125,13.764705882352942
17158.0,183,2,713.03,1,3,3,369,8.021739130434783,15.500652173913043,5.638396305559829,37,94,0.02127659574468085,356.515,9.972972972972974
17159.0,113,2,433.21000000000004,2,3,3,227,8.407407407407407,16.044814814814817,7.254105665266326,25,167,0.011976047904191617,216.60500000000002,9.08
17160.0,10,11,6559.53,5,5,5,5446,12.99761336515513,15.655202863961813,6.773988608587565,164,361,0.030470914127423823,596.320909090909,33.207317073170735
17161.0,80,1,856.01,2,2,4,537,10.326923076923077,16.46173076923077,5.1939126213530376,52,0,1.0,856.01,10.326923076923077
17163.0,81,2,406.68,2,3,3,465,18.6,16.2672,8.732719851226191,24,229,0.008733624454148471,203.34,19.375
17165.0,17,5,1582.54,4,4,5,670,7.52808988764045,17.781348314606742,5.801821068151249,71,347,0.01440922190201729,316.508,9.43661971830986
17167.0,15,3,867.11,4,4,4,429,5.430379746835443,10.97607594936709,7.3210296700706765,64,65,0.046153846153846156,289.0366666666667,6.703125
17168.0,134,1,265.2,2,2,2,200,10.526315789473685,13.957894736842105,4.851552533808543,19,0,1.0,265.2,10.526315789473685
17169.0,214,1,320.95,1,2,2,145,6.904761904761905,15.283333333333333,4.07155785091325,21,0,1.0,320.95,6.904761904761905
17170.0,10,2,178.68,5,3,1,152,15.2,17.868000000000002,7.140745059165745,8,14,0.14285714285714285,89.34,19.0
17171.0,297,1,159.68,1,2,1,40,4.444444444444445,17.742222222222225,3.612000061523318,9,0,1.0,159.68,4.444444444444445
17172.0,66,2,426.61,3,3,3,587,29.35,21.3305,9.726311290298572,20,296,0.006756756756756757,213.305,29.35
17176.0,162,2,351.39,2,3,2,310,12.916666666666666,14.64125,4.831712553086346,23,150,0.013333333333333334,175.695,13.478260869565217
17177.0,141,1,119.5,2,2,1,40,1.3793103448275863,4.120689655172414,3.25553148067637,29,0,1.0,119.5,1.3793103448275863
17178.0,367,1,436.71,1,2,3,101,3.15625,13.6471875,10.78723834860045,31,0,1.0,436.71,3.2580645161290325
17179.0,18,3,735.97,4,4,4,321,4.1688311688311686,9.558051948051949,8.738062539524098,44,180,0.016666666666666666,245.32333333333335,7.295454545454546
17180.0,58,7,1400.95,3,5,4,1097,3.931899641577061,5.021326164874552,5.932696442923848,149,264,0.026515151515151516,200.1357142857143,7.3624161073825505
17181.0,231,1,23.98,1,2,1,26,6.5,5.995,1.3721151555172038,4,0,1.0,23.98,6.5
17182.0,58,1,142.8,3,2,1,24,6.0,35.7,0.0,4,0,1.0,142.8,6.0
17184.0,205,2,198.41000000000003,1,3,2,73,5.214285714285714,14.172142857142859,6.274160904451292,14,161,0.012422360248447204,99.20500000000001,5.214285714285714
17185.0,227,3,229.46,1,4,2,119,2.7045454545454546,5.215,4.12907078909957,38,6,0.5,76.48666666666666,3.1315789473684212
17187.0,162,1,144.96,2,2,1,162,14.727272727272727,13.17818181818182,9.045575513124433,11,0,1.0,144.96,14.727272727272727
17188.0,82,6,1351.84,2,5,4,1007,12.91025641025641,17.33128205128205,7.688689172553485,73,284,0.02112676056338028,225.30666666666664,13.794520547945206
17189.0,196,3,573.23,1,4,3,377,6.080645161290323,9.245645161290323,8.03962086639066,59,176,0.017045454545454544,191.07666666666668,6.389830508474576
17190.0,39,5,933.77,3,4,4,807,4.664739884393064,5.397514450867052,5.572936697764468,140,241,0.02074688796680498,186.754,5.764285714285714
17191.0,4,11,2598.57,5,5,5,1332,3.976119402985075,7.756925373134329,6.714184050536152,198,369,0.02981029810298103,236.23363636363638,6.7272727272727275
17192.0,172,1,77.83,2,2,1,46,2.1904761904761907,3.7061904761904763,2.9570770639103676,20,0,1.0,77.83,2.3
17193.0,22,1,119.75999999999999,4,2,1,120,30.0,29.939999999999998,7.9366491669973644,4,0,1.0,119.75999999999999,30.0
17194.0,166,1,387.88,2,2,3,229,7.633333333333334,12.929333333333334,9.616561480729152,29,0,1.0,387.88,7.896551724137931
17195.0,291,1,376.97999999999996,1,2,2,318,11.777777777777779,13.962222222222222,5.61573704549123,27,0,1.0,376.97999999999996,11.777777777777779
17196.0,63,1,352.9,3,2,2,168,1.6153846153846154,3.3932692307692305,2.590011223991757,84,0,1.0,352.9,2.0
17198.0,1,2,470.66,5,3,3,238,3.1315789473684212,6.1928947368421055,7.440571988010864,72,5,0.4,235.33,3.3055555555555554
17199.0,218,1,94.72,1,2,1,280,35.0,11.84,9.373928891193001,7,0,1.0,94.72,40.0
17200.0,23,3,176.71,4,4,1,117,4.875,7.362916666666667,7.939064384239585,24,264,0.011363636363636364,58.903333333333336,4.875
17201.0,159,3,899.41,2,4,4,807,5.527397260273973,6.160342465753424,4.699081702569727,119,143,0.02097902097902098,299.80333333333334,6.781512605042017
17202.0,56,1,109.65,3,2,1,43,6.142857142857143,15.664285714285715,12.53969411793719,7,0,1.0,109.65,6.142857142857143
17203.0,24,4,576.53,4,4,3,458,4.490196078431373,5.652254901960784,7.061529426078447,68,0,4.0,144.1325,6.735294117647059
17204.0,10,5,1973.27,5,4,5,1203,12.663157894736843,20.771263157894737,8.343343663894048,71,173,0.028901734104046242,394.654,16.943661971830984
17205.0,52,2,228.93,3,3,2,451,32.214285714285715,16.35214285714286,9.447604644378568,14,148,0.013513513513513514,114.465,32.214285714285715
17207.0,288,1,303.21999999999997,1,2,2,241,3.5970149253731343,4.525671641791044,4.197387074619593,55,0,1.0,303.21999999999997,4.381818181818182
17208.0,31,1,115.35,4,2,1,103,4.291666666666667,4.8062499999999995,3.1761445215448134,21,0,1.0,115.35,4.904761904761905
17209.0,285,2,281.6,1,3,2,131,3.4473684210526314,7.4105263157894745,4.440099187696831,35,87,0.022988505747126436,140.8,3.742857142857143
17210.0,28,1,253.37,4,2,2,243,4.5,4.6920370370370375,3.6599429728672153,47,0,1.0,253.37,5.170212765957447
17211.0,5,6,1729.43,5,5,5,1022,6.156626506024097,10.418253012048194,6.696211137367385,126,356,0.016853932584269662,288.23833333333334,8.11111111111111
17212.0,94,2,507.56,2,3,3,532,22.166666666666668,21.148333333333333,6.745221604421431,24,28,0.07142857142857142,253.78,22.166666666666668
17213.0,2,7,2237.87,5,5,5,955,7.892561983471074,18.494793388429752,6.634087992981596,75,358,0.019553072625698324,319.69571428571425,12.733333333333333
17215.0,100,1,96.15,2,2,1,32,3.5555555555555554,10.683333333333334,9.00701115798132,9,0,1.0,96.15,3.5555555555555554
17216.0,190,1,65.05,1,2,1,22,1.5714285714285714,4.646428571428571,4.6319735072027965,13,0,1.0,65.05,1.6923076923076923
17217.0,255,1,104.5,1,2,1,71,3.55,5.225,8.602225844145467,18,0,1.0,104.5,3.9444444444444446
17218.0,4,9,2102.11,5,5,5,1229,4.955645161290323,8.47625,7.3071961681674455,167,314,0.028662420382165606,233.5677777777778,7.359281437125748
17219.0,52,1,144.9,3,2,1,99,3.96,5.796,6.270259829810351,24,0,1.0,144.9,4.125
17220.0,53,7,1283.5,3,5,4,794,3.799043062200957,6.141148325358851,5.299293822875179,167,270,0.025925925925925925,183.35714285714286,4.754491017964072
17221.0,227,3,371.34,1,4,2,378,6.3,6.188999999999999,6.826815199103596,56,15,0.2,123.77999999999999,6.75
17222.0,113,5,1091.41,2,4,4,678,8.268292682926829,13.309878048780488,9.07251737886914,69,220,0.022727272727272728,218.282,9.826086956521738
17223.0,4,2,370.24,5,3,2,104,2.0392156862745097,7.259607843137255,6.842518823002043,49,6,0.3333333333333333,185.12,2.122448979591837
17224.0,137,1,100.86,2,2,1,65,8.125,12.6075,14.49140213072171,8,0,1.0,100.86,8.125
17225.0,217,1,37.65,1,2,1,14,3.5,9.4125,7.6850910859924095,4,0,1.0,37.65,3.5
17226.0,80,2,343.43,2,3,2,257,6.7631578947368425,9.03763157894737,9.544834299585476,34,220,0.00909090909090909,171.715,7.5588235294117645
17227.0,4,7,578.16,5,5,3,788,10.794520547945206,7.92,8.640724474512798,44,324,0.021604938271604937,82.5942857142857,17.90909090909091
17228.0,3,7,1271.1499999999999,5,5,4,1036,6.906666666666666,8.474333333333332,5.3569890893027114,107,269,0.026022304832713755,181.59285714285713,9.682242990654206
17230.0,219,9,2266.42,1,5,5,1052,9.924528301886792,21.38132075471698,8.431717000251316,85,147,0.061224489795918366,251.82444444444445,12.376470588235295
17231.0,25,15,4022.72,4,5,5,1996,2.8719424460431653,5.7880863309352515,4.705391988745714,348,342,0.043859649122807015,268.1813333333333,5.735632183908046
17233.0,84,2,322.28000000000003,2,3,2,161,5.03125,10.071250000000001,7.276425810839081,31,276,0.007246376811594203,161.14000000000001,5.193548387096774
17235.0,8,7,917.12,5,5,4,545,8.65079365079365,14.557460317460318,11.100743068452083,40,180,0.03888888888888889,131.01714285714286,13.625
17236.0,46,6,493.03000000000003,3,5,3,138,2.9361702127659575,10.49,9.486708092630584,41,231,0.025974025974025976,82.17166666666667,3.3658536585365852
17237.0,11,2,687.39,5,3,3,310,5.081967213114754,11.268688524590164,8.770711197960674,58,6,0.3333333333333333,343.695,5.344827586206897
17238.0,7,17,3990.75,5,5,5,1892,2.8493975903614457,6.010165662650603,4.636429017016189,345,367,0.04632152588555858,234.75,5.484057971014493
17239.0,23,3,329.35,4,4,2,157,11.214285714285714,23.525000000000002,9.007320740546374,7,139,0.02158273381294964,109.78333333333335,22.428571428571427
17240.0,232,1,130.6,1,2,1,108,15.428571428571429,18.657142857142855,6.671545833577387,7,0,1.0,130.6,15.428571428571429
17241.0,21,12,2099.29,4,5,5,746,4.604938271604938,12.95858024691358,8.294816301455196,109,276,0.043478260869565216,174.94083333333333,6.844036697247707
17242.0,92,3,599.0,2,4,3,376,13.428571428571429,21.392857142857142,7.887680435052034,20,228,0.013157894736842105,199.66666666666666,18.8
17243.0,5,44,9057.18,5,5,5,3727,5.417151162790698,13.16450581395349,9.44273688152163,252,368,0.11956521739130435,205.845,14.78968253968254
17244.0,19,4,871.14,4,4,4,803,9.02247191011236,9.78808988764045,8.882681934836166,85,350,0.011428571428571429,217.785,9.447058823529412
17245.0,325,1,200.18,1,2,2,232,14.5,12.51125,12.2784895243674,15,0,1.0,200.18,15.466666666666667
17246.0,182,2,38.92,1,3,1,36,6.0,6.486666666666667,2.915576558189935,6,191,0.010471204188481676,19.46,6.0
17248.0,117,1,227.51,2,2,2,79,1.6458333333333333,4.739791666666666,5.317276334294488,34,0,1.0,227.51,2.323529411764706
17249.0,64,1,68.03,3,2,1,79,2.925925925925926,2.51962962962963,1.2869208375674248,27,0,1.0,68.03,2.925925925925926
17251.0,18,2,529.15,4,3,3,269,6.560975609756097,12.90609756097561,5.3604710045148005,35,342,0.005847953216374269,264.575,7.685714285714286
17254.0,37,1,198.29,3,2,2,146,4.055555555555555,5.508055555555555,5.06956849076326,36,0,1.0,198.29,4.055555555555555
17255.0,26,2,500.72,4,3,3,362,3.232142857142857,4.470714285714286,4.275741696216817,99,55,0.03636363636363636,250.36,3.6565656565656566
17256.0,236,2,56.129999999999995,1,3,1,54,4.153846153846154,4.317692307692307,3.1613266040439254,13,0,2.0,28.064999999999998,4.153846153846154
17257.0,72,2,84.97999999999999,2,3,1,81,6.230769230769231,6.536923076923076,9.366939543429135,12,0,2.0,42.489999999999995,6.75
17258.0,32,2,417.3,4,3,3,188,3.418181818181818,7.587272727272728,3.5665396937655656,46,268,0.007462686567164179,208.65,4.086956521739131
17259.0,4,5,1285.97,5,4,4,748,3.6310679611650487,6.242572815533981,5.864508602876171,159,286,0.017482517482517484,257.194,4.70440251572327
17260.0,47,1,120.95,3,2,1,23,3.8333333333333335,20.158333333333335,13.196909360402028,6,0,1.0,120.95,3.8333333333333335
17261.0,145,1,170.44,2,2,1,82,1.8222222222222222,3.7875555555555556,2.3808260174259956,42,0,1.0,170.44,1.9523809523809523
17264.0,60,1,279.59,3,2,2,227,2.7023809523809526,3.3284523809523807,5.598172570601518,70,0,1.0,279.59,3.242857142857143
17266.0,135,2,207.09,2,3,2,91,1.9361702127659575,4.406170212765957,4.45764197422783,43,141,0.014184397163120567,103.545,2.116279069767442
17268.0,127,5,319.45,2,4,2,191,11.9375,19.965625,8.8955928929255,16,239,0.02092050209205021,63.89,11.9375
17269.0,21,1,537.46,4,2,3,336,2.3013698630136985,3.681232876712329,3.846984827450688,110,0,1.0,537.46,3.0545454545454547
17270.0,105,2,396.2,2,3,3,321,6.829787234042553,8.429787234042553,7.125531098241547,44,262,0.007633587786259542,198.1,7.295454545454546
17271.0,372,1,210.39,1,2,2,117,2.25,4.045961538461539,3.1883072278066087,46,0,1.0,210.39,2.5434782608695654
17273.0,60,1,141.12,3,2,1,133,11.083333333333334,11.76,5.117648607781437,12,0,1.0,141.12,11.083333333333334
17274.0,31,1,465.4,4,2,3,194,3.730769230769231,8.95,4.924448809606144,52,0,1.0,465.4,3.730769230769231
17275.0,19,1,114.52,4,2,1,72,3.0,4.7716666666666665,4.3332904122735005,23,0,1.0,114.52,3.130434782608696
17276.0,38,1,406.69,3,2,3,183,3.452830188679245,7.673396226415094,6.977919279742412,49,0,1.0,406.69,3.7346938775510203
17278.0,201,1,25.2,1,2,1,16,8.0,12.6,3.3941125496954285,2,0,1.0,25.2,8.0
17280.0,74,1,118.85999999999999,2,2,1,74,12.333333333333334,19.81,8.70063675830683,6,0,1.0,118.85999999999999,12.333333333333334
17282.0,92,2,636.25,2,3,3,474,3.8536585365853657,5.1727642276422765,5.610987216374354,107,92,0.021739130434782608,318.125,4.429906542056075
17283.0,14,1,138.71,5,2,1,174,12.428571428571429,9.907857142857143,9.239281672520644,14,0,1.0,138.71,12.428571428571429
17284.0,25,1,849.92,4,2,4,634,7.925,10.623999999999999,8.245360889768964,78,0,1.0,849.92,8.128205128205128
17285.0,264,2,428.34,1,3,3,140,2.857142857142857,8.741632653061224,6.739763332559353,41,34,0.058823529411764705,214.17,3.4146341463414633
17286.0,36,2,169.56,3,3,1,153,3.25531914893617,3.607659574468085,4.021968592598902,45,0,2.0,84.78,3.4
17287.0,3,16,2945.56,5,5,5,1509,4.0894308943089435,7.982547425474254,6.601774507294472,232,368,0.043478260869565216,184.0975,6.504310344827586
17288.0,26,4,857.05,4,4,4,439,2.946308724832215,5.752013422818791,5.87677391043872,126,3,1.3333333333333333,214.2625,3.484126984126984
17289.0,12,6,1067.78,5,5,4,708,4.2395209580838324,6.3938922155688624,7.097067343620095,129,265,0.022641509433962263,177.96333333333334,5.488372093023256
17290.0,17,6,642.96,4,5,3,419,4.364583333333333,6.697500000000001,7.883973083347468,93,344,0.01744186046511628,107.16000000000001,4.505376344086022
17292.0,108,2,195.43,2,3,2,59,4.214285714285714,13.959285714285715,8.283572681737413,13,107,0.018691588785046728,97.715,4.538461538461538
17293.0,30,8,1284.52,4,5,4,698,6.910891089108911,12.718019801980198,10.109732243714664,81,342,0.023391812865497075,160.565,8.617283950617283
17294.0,305,2,200.85,1,3,2,207,14.785714285714286,14.346428571428572,11.092835946711705,14,0,2.0,100.425,14.785714285714286
17296.0,366,1,287.13,1,2,2,212,6.625,8.9728125,7.613235603263995,31,0,1.0,287.13,6.838709677419355
17298.0,10,3,355.04,5,4,2,317,8.342105263157896,9.343157894736843,10.473901182195458,37,267,0.011235955056179775,118.34666666666668,8.567567567567568
17299.0,75,2,346.97,2,3,2,256,4.063492063492063,5.507460317460318,4.8586454266044585,52,41,0.04878048780487805,173.485,4.923076923076923
17300.0,26,2,393.64,4,3,3,467,10.613636363636363,8.946363636363635,8.844332330725782,37,90,0.022222222222222223,196.82,12.621621621621621
17301.0,260,1,132.8,1,2,1,80,1.4545454545454546,2.4145454545454546,1.437934241248494,52,0,1.0,132.8,1.5384615384615385
17304.0,170,1,59.0,2,2,1,31,7.75,14.75,10.660050031152137,4,0,1.0,59.0,7.75
17306.0,39,1,27.839999999999996,3,2,1,96,96.0,27.839999999999996,0.0,1,0,1.0,27.839999999999996,96.0
17307.0,31,5,167.55,4,4,1,69,8.625,20.94375,5.833734254929929,5,203,0.024630541871921183,33.510000000000005,13.8
17308.0,29,1,40.32,4,2,1,96,96.0,40.32,0.0,1,0,1.0,40.32,96.0
17309.0,17,2,247.84,4,3,2,152,6.08,9.9136,7.207449780146465,22,291,0.006872852233676976,123.92,6.909090909090909
17311.0,28,4,995.38,4,4,4,1171,22.09433962264151,18.780754716981132,9.776890108243993,52,282,0.014184397163120567,248.845,22.51923076923077
17314.0,29,9,2006.16,4,5,5,1586,13.440677966101696,17.001355932203392,6.8004132497926895,91,343,0.026239067055393587,222.90666666666667,17.428571428571427
17315.0,11,5,2418.9,5,4,5,1024,3.764705882352941,8.893014705882353,8.554752833604452,191,63,0.07936507936507936,483.78000000000003,5.361256544502618
17316.0,56,1,124.45,3,2,1,44,1.2571428571428571,3.5557142857142856,2.1497527706203603,35,0,1.0,124.45,1.2571428571428571
17318.0,361,1,164.28,1,2,1,60,3.3333333333333335,9.126666666666667,7.298725110270569,17,0,1.0,164.28,3.5294117647058822
17319.0,305,1,29.1,1,2,1,14,4.666666666666667,9.700000000000001,5.022947341949745,3,0,1.0,29.1,4.666666666666667
17320.0,4,4,1533.25,5,4,5,732,7.469387755102041,15.645408163265307,8.412044282274254,59,318,0.012578616352201259,383.3125,12.40677966101695
17321.0,30,4,960.42,4,4,4,442,2.3636363636363638,5.135935828877005,5.622078649391695,158,183,0.02185792349726776,240.105,2.7974683544303796
17322.0,12,5,922.59,5,4,4,631,3.5649717514124295,5.2123728813559325,4.223314620401464,115,360,0.013888888888888888,184.518,5.48695652173913
17323.0,43,5,644.52,3,4,3,666,4.897058823529412,4.739117647058824,2.9641041293720343,91,291,0.01718213058419244,128.904,7.318681318681318
17324.0,2,8,647.96,5,5,3,545,5.618556701030927,6.680000000000001,6.923906050777987,81,354,0.022598870056497175,80.995,6.728395061728395
17325.0,46,2,512.77,3,3,3,405,12.272727272727273,15.538484848484847,6.157673120390182,33,230,0.008695652173913044,256.385,12.272727272727273
17326.0,44,2,321.95,3,3,2,140,1.5730337078651686,3.6174157303370786,2.61789450794904,82,121,0.01652892561983471,160.975,1.7073170731707317
17327.0,45,2,50.349999999999994,3,3,1,35,11.666666666666666,16.78333333333333,19.95935453198157,3,152,0.013157894736842105,25.174999999999997,11.666666666666666
17328.0,309,1,29.700000000000003,1,2,1,26,5.2,5.94,2.882143299699028,5,0,1.0,29.700000000000003,5.2
17329.0,367,3,481.32,1,4,3,290,4.027777777777778,6.685,4.923687499379839,63,5,0.6,160.44,4.603174603174603
17330.0,180,1,9.95,1,2,1,1,1.0,9.95,0.0,1,0,1.0,9.95,1.0
17332.0,164,5,727.8199999999999,2,4,4,697,7.494623655913978,7.826021505376343,5.219120603042021,80,128,0.0390625,145.564,8.7125
17334.0,42,1,328.13,3,2,2,251,12.55,16.4065,8.43847970530487,20,0,1.0,328.13,12.55
17335.0,19,2,307.0,4,3,2,144,4.114285714285714,8.771428571428572,8.450099596648393,30,300,0.006666666666666667,153.5,4.8
17338.0,11,9,5498.64,5,5,5,2751,4.517241379310345,9.02896551724138,6.8660568445476,351,264,0.03409090909090909,610.96,7.837606837606837
17339.0,1,1,60.0,5,2,1,16,4.0,15.0,0.0,4,0,1.0,60.0,4.0
17340.0,2,8,5094.17,5,5,5,3476,11.783050847457627,17.268372881355933,11.191872752619497,188,297,0.026936026936026935,636.77125,18.48936170212766
17341.0,2,3,975.87,5,4,4,644,2.900900900900901,4.3958108108108105,5.402480913279021,178,173,0.017341040462427744,325.29,3.6179775280898876
17342.0,15,4,540.54,4,4,3,292,11.23076923076923,20.79,8.37217104459769,25,290,0.013793103448275862,135.135,11.68
17343.0,12,5,949.0,5,4,4,384,6.295081967213115,15.557377049180328,8.999255321347308,48,359,0.013927576601671309,189.8,8.0
17344.0,364,1,226.54000000000002,1,2,2,135,3.75,6.292777777777778,7.509043161838212,35,0,1.0,226.54000000000002,3.857142857142857
17345.0,11,6,956.99,5,5,4,1570,12.661290322580646,7.717661290322581,7.020093009931055,108,362,0.016574585635359115,159.49833333333333,14.537037037037036
17346.0,9,12,2538.28,5,5,5,1932,3.8106508875739644,5.00646942800789,5.439170729246287,293,227,0.05286343612334802,211.52333333333334,6.593856655290103
17348.0,73,4,1266.01,2,4,4,1344,5.485714285714286,5.167387755102041,5.872592191685836,184,201,0.01990049751243781,316.5025,7.304347826086956
17349.0,16,3,507.5,4,4,3,440,5.301204819277109,6.114457831325301,7.203156024595299,64,251,0.01195219123505976,169.16666666666666,6.875
17350.0,30,3,619.971,4,4,3,421,5.613333333333333,8.26628,7.488701600663745,65,282,0.010638297872340425,206.657,6.476923076923077
